Id,valence,energy,danceability
7551,0.7949543595314026,0.7484601736068726,0.6312912106513977
8273,0.6903484463691711,0.7838406562805176,0.6618186831474304
6067,0.3031265735626221,0.7060025334358215,0.4657355844974518
1448,0.6817886233329773,0.492046058177948,0.8055489063262941
5986,0.7727305293083191,0.8361238241195679,0.7251760363578796
4457,0.5683832764625549,0.4699373245239258,0.6292641758918762
3415,0.38428163528442383,0.31088322401046753,0.3923344314098358
7230,0.05390802025794983,0.09331714361906053,0.4154084026813507
6991,0.7178069353103638,0.7276456952095032,0.6611346602439879
1078,0.870665431022644,0.5746135115623474,0.5666643381118774
5395,0.483765184879303,0.4661284685134888,0.8528851270675659
2086,0.7388103008270264,0.711864173412323,0.5685538649559021
8769,0.4084271788597107,0.913267970085144,0.3822305500507355
1858,0.4383275806903839,0.3591284453868866,0.5690598487854004
6126,0.6676086783409119,0.5662479400634766,0.8214466571807861
4061,0.5712125301361084,0.7955934405326843,0.8722569942474365
5032,0.6099388003349304,0.30955708026885986,0.6326895952224731
1850,0.8408232331275941,0.3898165822029114,0.6886979341506958
6713,0.41696512699127203,0.6860874891281128,0.7545590996742249
9092,0.5831015110015869,0.6727240681648254,0.6430431604385376
9596,0.5956786870956421,0.7322925329208374,0.7034643888473511
9080,0.4621884226799011,0.8830153346061707,0.3121185302734375
7258,0.3041448295116425,0.4385828971862793,0.5463601350784302
3751,0.5675573945045471,0.7797760963439941,0.9016966819763184
8072,0.6523193717002869,0.8832324743270874,0.5053207874298096
3748,0.7393903732299805,0.7064187526702881,0.7089996933937073
8310,0.5494306087493896,0.9754431843757628,0.3730579614639282
3734,0.1393273025751114,0.5893842577934265,0.8356554508209229
9557,0.4813078939914704,0.7557151317596436,0.4791381657123566
1776,0.26071542501449585,0.208684504032135,0.3957571983337401
9853,0.5262840390205383,0.8669553399085999,0.6035738587379456
9561,0.4690938591957092,0.7713978290557861,0.7047240734100342
7900,0.7506554126739502,0.7145376205444336,0.5259987711906433
9026,0.4404237866401672,0.9923514127731324,0.3910341262817383
3878,0.855563759803772,0.7688077688217163,0.6458916068077087
8639,0.4171603322029114,0.8972173929214478,0.4194037318229675
9583,0.6340251564979553,0.8577449917793274,0.458292305469513
2325,0.8384644985198975,0.8606483936309814,0.8186360001564026
2045,0.4329557716846466,0.7627408504486084,0.7682381272315979
4653,0.3304421007633209,0.24337469041347504,0.5942491292953491
6958,0.5688802003860474,0.6827585697174072,0.3524653911590576
7044,0.8295595645904541,0.5218515992164612,0.7144849896430969
4817,0.578281044960022,0.5599216818809509,0.530840277671814
5923,0.32163894176483154,0.327400803565979,0.6936856508255005
9738,0.5861040353775024,0.5324175357818604,0.5027300119400024
1344,0.6612930297851562,0.2900749742984772,0.5688160061836243
9673,0.7324216961860657,0.6771352291107178,0.6106937527656555
4571,0.4761482179164887,0.03507713973522186,0.5034642219543457
5177,0.4346359968185425,0.3518792390823364,0.6708064675331116
8473,0.02586112916469574,0.4601426422595978,0.04636499285697937
6439,0.7236909866333008,0.4407867193222046,0.5560628175735474
5467,0.5288736820220947,0.6909676194190979,0.4630756974220276
3018,0.6751406788825989,0.5741146802902222,0.8040722608566284
4465,0.7201161384582521,0.5581384897232056,0.6226382255554199
5149,0.3276700973510742,0.21675455570220947,0.6097362041473389
5974,0.39656323194503773,0.7118030786514282,0.25355929136276245
6417,0.6385502219200134,0.8024218082427979,0.5788208842277527
7055,0.12818390130996704,0.3282724618911743,0.4822867810726166
5247,0.5639317035675049,0.535151481628418,0.5688088536262512
3360,0.7171331644058228,0.5174871683120728,0.5011556148529053
2013,0.7216449975967407,0.8816543817520142,0.7569299340248108
1610,0.5785365700721741,0.2655436396598816,0.5346256494522095
7383,0.9436960816383362,0.6459218859672546,0.8006669282913208
7863,0.5855506658554077,0.665145754814148,0.7839788794517517
2909,0.5047866106033325,0.7163612842559814,0.4207595586776733
8001,0.030561104416847232,0.2234404981136322,0.280129998922348
5094,0.25587475299835205,0.15878891944885254,0.5536924600601196
4515,0.7773852348327637,0.5872705578804016,0.8463014364242554
1956,0.566757082939148,0.7392715215682983,0.6535084843635559
9697,0.7381219863891602,0.8856730461120605,0.6497148275375366
6064,0.7900543808937073,0.7089305520057678,0.7155583500862122
1019,0.3735208809375763,0.3408118188381195,0.490376353263855
2988,0.6485161781311035,0.5055055618286133,0.7039596438407898
9274,0.6361489295959473,0.905262529850006,0.36370110511779785
2682,0.05932779610157012,0.679538905620575,0.6879217028617859
5516,0.5871090292930603,0.8348140716552734,0.7242717146873474
8892,0.5897608995437622,0.9183674454689026,0.2947499454021454
4517,0.4570357799530029,0.281327486038208,0.951683223247528
1665,0.6531805992126465,0.44126772880554205,0.6092547178268433
1531,0.420128345489502,0.2907977104187012,0.5069209337234497
7469,0.3570826351642609,0.2854688167572021,0.3803034126758576
2496,0.7653608322143555,0.8314965963363647,0.5047482848167419
3761,0.6099017262458801,0.7828941345214844,0.6068950295448303
5816,0.5519386529922485,0.8086782693862915,0.8233754634857178
1252,0.6859460473060608,0.4362578094005585,0.4109305143356323
1582,0.6206506490707397,0.2604356110095978,0.6366803050041199
2167,0.6096492409706116,0.8832296133041382,0.6833819150924683
5410,0.5946884751319885,0.4345753192901611,0.6595759391784668
1092,0.7899965047836304,0.8407667875289917,0.5818521976470947
8640,0.7407047748565674,0.6852186322212219,0.8104608058929443
3505,0.7862873673439026,0.934051275253296,0.6068025231361389
2161,0.5899969935417175,0.5567362308502197,0.6705526113510132
3178,0.43422698974609375,0.4945404529571533,0.4087883830070496
9289,0.5410908460617065,0.8939038515090942,0.3913183510303497
4106,0.7620550394058228,0.4809041023254394,0.8417848348617554
5577,0.7303473949432373,0.7710521221160889,0.514051079750061
4415,0.6187145709991455,0.8166725635528564,0.7649593949317932
4566,0.8107054233551025,0.5309299826622009,0.605063796043396
2338,0.4628769159317017,0.16362950205802915,0.7321709394454956
8467,0.5818277597427368,0.8050952553749084,0.6726726889610289
3760,0.5261670351028442,0.6280465722084045,0.5031468868255615
4385,0.5343379974365234,0.3038490414619446,0.648852527141571
3894,1.0722588300704956,0.6974031925201416,0.6726676821708679
2273,0.6849315762519836,0.9471691250801086,0.4634940028190613
2846,0.7042220830917358,0.5777237415313721,0.6814894080162048
6379,0.4592772722244263,0.6542954444885254,0.6147383451461792
1115,0.8248671889305115,0.7643953561782837,0.6025671362876892
4767,0.19360816478729248,0.2523786425590515,0.5426461696624756
8955,0.6342712044715881,0.753183901309967,0.439498782157898
4075,0.3163949251174927,0.5255976319313049,0.5793994665145874
2274,0.4257297813892365,0.3164092302322388,0.5181886553764343
3428,0.5516934394836426,0.9068702459335328,0.5812826752662659
3147,0.5569945573806763,0.4623982310295105,0.6508733034133911
9434,0.4029799401760101,0.97073495388031,0.36110377311706543
1394,0.9255168437957764,0.7505441904067993,0.6874786615371704
3253,0.3651198744773865,0.3566691875457764,0.5273377299308777
7181,0.8141198158264159,0.8577399849891663,0.5788816213607788
3040,0.3861523866653441,0.274939626455307,0.6047348380088806
1133,0.7525707483291626,0.4348982572555542,0.6915190815925598
3308,0.5891329050064087,0.7925084829330444,0.8343279361724854
9125,0.4507573246955872,0.904299020767212,0.5309160947799683
1564,0.4537776410579682,0.23385488986968994,0.6609940528869629
4510,1.0547841787338257,0.6307718753814697,0.7526136636734009
7457,0.420895516872406,0.4057502150535584,0.7866777181625366
1101,0.8755472898483276,0.6400638222694397,0.4568613171577454
2572,0.8364980816841125,0.8772421479225159,0.7063686847686768
3606,0.611142635345459,0.4557380676269531,0.4135769307613373
6519,0.6339634656906128,0.4733121991157532,0.578885555267334
8527,0.5208755731582642,0.3572596609592438,0.3841315507888794
4397,0.19519071280956268,0.20233432948589325,0.5396486520767212
5296,0.8787131309509277,0.5487653017044067,0.8488763570785522
6167,0.6537390947341919,0.8209186792373657,0.5011942386627197
5350,0.12934145331382751,0.08426865190267563,0.6658464670181274
9541,0.6056289672851562,0.7519690990447998,0.5885935425758362
6227,0.6446497440338135,0.5660507082939148,0.8656809329986572
8756,0.6395708918571472,0.9699251055717468,0.4002488851547241
8781,0.4246073961257935,0.903900384902954,0.5120983719825745
6652,0.5029521584510803,0.764880895614624,0.41294777393341053
3162,0.055381253361701965,0.5014722943305969,0.3650184273719788
8232,0.7033944725990295,0.5084753036499023,0.6807379722595215
7411,0.7092934846878052,0.841579794883728,0.684087872505188
5503,0.6336371898651123,0.6896634101867676,0.689379870891571
8580,0.8686344623565674,0.7494516372680664,0.5228707790374756
8267,0.6051236987113953,0.5659975409507751,0.4068507254123688
7385,0.7704956531524658,0.3623538315296173,0.7750461101531982
7047,0.6293039321899414,0.9897971153259276,0.4791657030582428
6253,0.7149465680122375,0.6530038118362427,0.7897979617118835
1613,0.6774511933326721,0.200068473815918,0.6930221319198608
7563,0.5583069324493408,0.7689238190650941,0.4861976206302643
8249,0.5647702813148499,0.32004985213279724,0.6066433191299438
8256,0.2373543977737427,0.3182113766670227,0.5446209907531738
7534,0.7692411541938782,0.5804640054702759,0.5227656960487366
5623,0.6986017823219299,0.6584631204605103,0.335090696811676
9745,0.3893852829933167,0.9543641805648804,0.4430774748325348
5885,0.66231769323349,0.5459117889404297,0.677123486995697
1881,0.6248208284378052,0.2746239304542541,0.6387073993682861
8479,0.5012274980545044,0.3795222043991089,0.5534937381744385
8325,0.9792011380195618,0.307400107383728,0.8531591892242432
3885,0.962538480758667,0.5237696766853333,0.7661839723587036
4501,0.7117139101028442,0.4856952428817749,0.5499781966209412
1860,0.5682854652404785,0.1288267821073532,0.6111558675765991
3160,0.2489108294248581,0.02148041129112244,0.4247970581054688
9705,0.409953773021698,0.40943297743797297,0.5609827637672424
5913,0.7325620651245117,0.9099150896072388,0.7033520936965942
4024,0.3969011008739472,0.4714106023311615,0.6626662611961365
8588,0.920737326145172,0.6509502530097961,0.690528154373169
4770,0.6256990432739258,0.4424082636833191,0.5263991951942444
5562,0.6578354239463806,0.601302444934845,0.5522043704986572
2540,0.5855593681335449,0.6677017211914062,0.7761316299438477
3394,0.3888370394706726,0.6178644299507141,0.8708747029304504
2357,0.6434556245803833,0.6679009199142456,0.6270590424537659
2939,0.4049479365348816,0.8372816443443298,0.5297137498855591
9050,0.5849460959434509,0.9732824563980104,0.4183038473129273
7886,0.7346628904342651,0.5563843250274658,0.5677587389945984
2942,0.5615803003311157,0.5764166712760925,0.7852492928504944
7859,0.7557805776596069,0.3417469263076782,0.340682715177536
4593,0.3930362761020661,0.01970787346363068,0.5906102657318115
2665,0.5281074047088623,0.7171483635902405,0.6525027751922607
2150,0.515144944190979,0.5333135128021239,0.6237428188323975
6796,0.6078370213508606,0.5106788873672485,0.5326520204544067
5969,0.6342259049415588,0.8045180439949036,0.8136082291603088
5131,0.605526328086853,0.5726635456085205,0.5076698064804077
7074,0.491003543138504,0.7740107774734497,0.3646177053451538
8157,0.5343761444091797,0.5501508712768555,0.7499160766601562
8863,0.5297659039497375,0.7764880657196045,0.7353473901748657
1811,1.2213356494903564,0.34717965126037603,1.0157966613769531
5769,0.5576984882354736,0.6867619752883911,0.6360071301460266
4700,0.8197699189186096,0.6675218343734741,0.559160053730011
9035,0.4411222040653229,1.0565855503082275,0.3846422433853149
2716,0.7285261154174805,0.7197732925415039,0.8081955313682556
7510,0.8862344026565552,0.8603242635726929,0.6694207191467285
5645,0.7351574301719666,0.7057396173477173,0.6835644841194153
2414,0.4726603329181671,0.4744277000427246,0.6152754426002502
4869,0.3991820812225342,0.2311000823974609,0.4982268214225769
3860,0.6279034614562988,0.830496072769165,0.6310883164405823
2271,0.6966390609741211,0.7145795226097107,0.4385665357112885
5775,0.827318012714386,0.9273738861083984,0.8489714264869691
2565,0.5736410021781921,0.7094941139221191,0.7033707499504089
4549,0.6072935461997986,0.5987368226051331,0.6831187009811401
3783,0.7869467735290527,0.5263620018959045,0.7581698894500732
5870,0.5841463804244995,0.6385246515274048,0.6521157622337341
3665,0.4773399233818054,0.7853060960769653,0.7058402299880981
6909,0.3729260563850403,0.7616962790489197,0.2799224853515625
5086,0.4292095601558685,0.5712659955024719,0.4665402173995972
2735,0.9788028001785278,0.6728711724281311,0.4489005506038666
2410,0.7617444396018982,0.2342963367700577,0.7272995114326477
4912,0.5932591557502747,0.43801000714302063,0.6737986207008362
1608,0.7885261774063109,0.4042889475822449,0.7348268032073975
6605,0.8434745073318481,0.6985257863998413,0.7930046916007996
2401,0.21106486022472384,0.6594116687774658,0.6727097630500793
8151,0.7325882315635681,0.7499364614486694,0.3919298648834229
8621,0.7153294086456299,0.7293238043785095,0.902012050151825
2536,0.4818614423274994,0.7230101823806763,0.5856853127479553
2152,0.5085312128067017,0.4694661796092987,0.8763519525527954
4951,0.2826872169971466,0.575966477394104,0.4088245630264282
4859,0.019104450941085812,0.3879967331886292,0.16944481432437894
5514,0.2709866166114807,0.6995937824249268,0.8754714727401733
9494,0.4859875440597534,0.8403640985488892,0.5538867712020874
2296,0.3970174193382263,0.2699548602104187,0.5573779940605164
8397,0.3321421146392822,0.7764437198638916,0.6922212243080139
5095,0.5226944088935852,0.30635327100753784,0.6315861940383911
9312,0.42494672536849976,0.9556230306625366,0.281755268573761
9063,0.3633710145950317,1.007211208343506,0.4544485211372376
6347,0.7642861008644104,0.8637983202934265,0.6608922481536865
8651,0.3925792574882507,0.5881392955780029,0.5361827611923218
4293,0.7430186271667479,0.6148926615715027,0.5251433253288269
3338,0.6262133717536926,0.5863732099533081,0.6891291737556458
3601,0.6849852800369263,0.6332909464836121,0.5593090057373047
2891,0.7358497381210327,0.3569729924201965,0.6229665875434875
1788,0.6897379159927368,0.6038713455200195,0.7270201444625854
6624,0.06347570568323135,0.2392752170562744,0.6557163000106812
3217,0.01547923684120178,0.02412472665309906,0.3873898088932037
4086,0.6152890920639038,0.7012180089950562,0.5156616568565369
9558,0.7277967929840088,1.1147598028182983,0.72398841381073
1691,0.4397562146186829,0.24672213196754456,0.5046233534812927
9829,0.5268086194992065,0.4707514643669128,0.5735480189323425
7453,0.4692109227180481,0.3539733290672302,0.7236441373825073
9119,0.4785704910755158,1.0317012071609497,0.3503010869026184
4532,0.7586537599563599,0.9826479554176332,0.7065107822418213
2376,0.5945049524307251,0.7499805688858032,0.6053435802459717
2738,0.6435948610305786,0.6706730127334595,0.7614405155181885
9128,0.5821416974067688,0.989650011062622,0.6551254987716675
6228,0.6822857856750488,0.5587408542633057,0.8333387970924377
6544,0.5317819714546204,0.9302712082862854,0.620244562625885
7094,0.3902941346168518,0.34064826369285583,0.4234747886657715
7409,0.6635158658027649,0.6111780405044556,0.6356911063194275
1904,1.0513076782226562,0.7599154114723206,0.6039149761199951
4668,0.4841978549957275,0.40144819021224976,0.6455209255218506
1320,0.8050800561904907,0.11091147363185884,0.7077097892761229
6072,0.5433359742164612,0.7341744303703308,0.7586419582366943
4003,0.4314071536064148,0.43667885661125183,0.8221842646598816
2443,0.7033843398094177,0.7062523365020752,0.7457789182662964
3148,0.5097954273223877,0.5644147396087646,0.4499832391738892
5896,0.8035923838615417,0.7648358345031738,0.5819690823554993
7027,0.6992231607437134,0.4620626866817474,0.7449415326118469
4291,0.4940861463546753,0.5387610793113708,0.6261526346206665
6907,0.5405609607696533,0.8348948955535889,0.460286557674408
5248,0.2374868094921112,0.1495334506034851,0.4288007020950317
2880,0.6741820573806763,0.557706356048584,0.7552778720855713
9118,0.8490490913391113,0.7811455130577087,0.729604184627533
9247,0.8476208448410034,0.950078010559082,0.3903205096721649
2635,0.5853725075721741,0.7924219369888306,0.7394219636917114
8898,0.6700520515441895,1.0375109910964966,0.4011774659156799
4393,0.613210141658783,0.6274838447570801,0.5979350805282593
1445,0.7547976970672607,0.4855098128318786,0.7760050296783447
5618,0.5677897930145264,0.5605474710464478,0.312444269657135
8697,0.6088303327560425,0.8024758696556091,0.4921984672546386
5022,0.5113875865936279,0.33368849754333496,0.5541857481002808
6207,0.8953608274459839,0.4578099250793457,0.7039663195610046
2187,0.8985700607299805,0.5994640588760376,0.6572062373161316
1879,0.0867304801940918,0.2693081200122833,0.506217360496521
8579,0.4374081790447235,0.3171001672744751,0.5451955199241638
3008,0.5695919990539551,0.3489363193511963,0.6370751261711121
4738,0.4164789915084839,0.2453107535839081,0.6522864103317261
2652,0.6565462350845337,0.6260907649993896,0.7872589230537415
8252,0.5116405487060547,0.8730851411819458,0.3573474586009979
7034,0.6789198517799377,0.6384276747703552,0.5056294798851013
7058,0.4926800727844238,0.5144727230072021,0.5774348974227905
9110,0.4029380679130554,0.8999882340431213,0.5825377106666565
7862,0.6933578252792358,0.6973174810409546,0.47267284989357
1039,0.731022834777832,0.4824842810630798,0.5146143436431885
1240,0.7093368172645569,0.6971019506454468,0.34650349617004395
6234,0.5170550346374512,0.4141554832458496,0.7199141979217529
1461,0.7042096257209778,0.03204566240310669,0.7546305656433105
8536,0.6099492311477661,0.9234081506729126,0.5261395573616028
4240,0.9458162784576416,0.5865442156791687,0.8130674362182617
6927,0.8356854319572449,0.8427408337593079,0.5975345373153687
1504,0.5348117947578429,0.4244570136070252,0.462822824716568
4900,0.6551436185836792,0.7031490802764893,0.3716889321804047
4207,0.5447079539299011,0.449311912059784,0.8922175765037537
8359,0.7141764163970947,0.7579641938209534,0.8879372477531433
3079,0.5840657949447632,0.4755935072898865,0.7089351415634155
2438,0.5252736806869507,0.4978550672531128,0.8044410347938538
3768,0.8431853652000427,0.5539377927780151,0.6956204175949097
5061,0.2530646324157715,0.2509942054748535,0.310368686914444
3857,0.5552079677581787,0.8229055404663086,0.6904648542404175
8910,0.3744243383407593,1.0060560703277588,0.6725381016731262
5134,0.4198083281517029,0.5694743990898132,0.5708599090576172
5643,0.3903724253177643,0.5901573896408081,0.5968091487884521
3594,0.5909234285354614,0.7741918563842773,0.5619526505470276
9358,0.6510450839996338,0.8411037921905518,0.5178752541542053
9166,0.3863682448863983,1.0020387172698977,0.4372539520263672
3638,0.6133493185043335,0.8844881057739258,0.8908187747001648
5582,0.6328007578849792,0.8453000783920288,0.3612110018730164
7450,0.6435158252716064,0.6909552812576294,0.52077716588974
4883,0.2246561348438263,0.18949443101882932,0.3795201778411865
1890,0.3475600779056549,0.364152729511261,0.670303463935852
6757,0.5930119752883911,0.6915185451507568,0.7228298783302307
4600,0.015202671289443968,0.1149156242609024,0.28693050146102905
1211,0.7108299136161804,0.7471239566802979,0.6235901713371277
7053,0.985054612159729,0.585713267326355,0.3745030760765076
8355,0.5592249631881714,0.5224199891090393,0.7085892558097839
5765,0.7001842260360718,0.5477514266967773,0.5803613066673279
2164,0.059236332774162286,0.165138840675354,0.08082315325737
5070,0.806982696056366,0.7638330459594727,0.654729425907135
9124,0.6575745940208435,0.8031234145164491,0.7888151407241821
3517,0.6307579874992371,0.6290410757064819,0.8913142681121826
2563,0.4650602042675018,0.8552079796791077,0.4789208471775055
